sample_id,noise_type,snr_db,system,enhancement_method,reference,hypothesis,wer,cer,duration_sec,avg_logprob,inference_ms,rtf
1089-134686-0000,soundtrack,-5,raw,none,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat and button pieces to be ladled out, thick, peppered, flower-fast and sauce.",0.35714285714285715,0.12025316455696203,10.435,-0.41398894786834717,228.22124999947846,0.021870747484377426
1089-134686-0000,soundtrack,-5,wiener,wiener,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped they would be a good leader, turn it to the parrot, then we could take a back button He laid it out, thick pepper, bla bla bla bla bla",0.9285714285714286,0.5316455696202531,10.435,-0.8323124310244685,248.91824999940582,0.02385416866309591
1089-134686-0000,soundtrack,-5,spectral_sub,spectral_subtraction,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat and fluffy pieces to be ladled out, thick, peppered, flower-fat and saucy.",0.35714285714285715,0.1518987341772152,10.435,-0.4412776629130046,226.52358299819753,0.021708057786123384
1089-134686-0000,soundtrack,-5,adaptive,wiener,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped they would be a good leader, turn it to the parrot, then we could take a back button He laid it out, thick pepper, bla bla bla bla bla",0.9285714285714286,0.5316455696202531,10.435,-0.8323124310244685,224.74516699730884,0.021537629803287862
1089-134686-0000,soundtrack,0,raw,none,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat button pieces to be ladled out, thick, peppered, flower-fat and sauce.",0.32142857142857145,0.08860759493670886,10.435,-0.3482199176436379,225.90179200051352,0.021648470723575803
1089-134686-0000,soundtrack,0,wiener,wiener,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be a student for dinner, turn it some carrots and lose potatoes and fat button pieces to be ladled now. Dick pepper, flour, fat sauce.",0.5357142857142857,0.23417721518987342,10.435,-0.6451927274465561,215.64966699224897,0.020665995878509723
1089-134686-0000,soundtrack,0,spectral_sub,spectral_subtraction,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat and button pieces to be ladled out and thick, peppered, flower-fat and sauce.",0.32142857142857145,0.10759493670886076,10.435,-0.3529716328132984,224.77662499295548,0.02154064446506521
1089-134686-0000,soundtrack,0,adaptive,wiener,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be a student for dinner, turn it some carrots and lose potatoes and fat button pieces to be ladled now. Dick pepper, flour, fat sauce.",0.5357142857142857,0.23417721518987342,10.435,-0.6451927274465561,245.87929199333303,0.023562941254751606
1089-134686-0000,soundtrack,5,raw,none,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat button pieces to be ladled out in thick, peppered, flower-fattened sauce.",0.25,0.05063291139240506,10.435,-0.2695049186085546,227.34145900176372,0.021786435936920336
1089-134686-0000,soundtrack,5,wiener,wiener,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and brew potatoes and bath button pieces to be laid out. Dick peppered, flour-ed, bath sauce.",0.42857142857142855,0.17088607594936708,10.435,-0.6653009391412502,242.50679199758451,0.023239750071642022
1089-134686-0000,soundtrack,5,spectral_sub,spectral_subtraction,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick, peppered, flower-fat and sauce.",0.21428571428571427,0.06329113924050633,10.435,-0.30377697944641113,232.67349999514408,0.022297412553439776
1089-134686-0000,soundtrack,5,adaptive,wiener,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and brew potatoes and bath button pieces to be laid out. Dick peppered, flour-ed, bath sauce.",0.42857142857142855,0.17088607594936708,10.435,-0.6653009391412502,222.31495899904985,0.02130473972199807
1089-134686-0000,soundtrack,10,raw,none,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick, peppered, flower-fattened sauce.",0.21428571428571427,0.04430379746835443,10.435,-0.2573240074244412,242.32737500278745,0.023222556301177522
1089-134686-0000,soundtrack,10,wiener,wiener,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat button pieces to be ladled out, thick, peppered, flower-fast and sauce.",0.32142857142857145,0.0949367088607595,10.435,-0.397214924544096,231.42745900258888,0.022178002779356863
1089-134686-0000,soundtrack,10,spectral_sub,spectral_subtraction,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick, peppered, flower-fat and sauce.",0.21428571428571427,0.06329113924050633,10.435,-0.2863691560057707,224.16466700087767,0.021481999712590096
1089-134686-0000,soundtrack,10,adaptive,wiener,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat button pieces to be ladled out, thick, peppered, flower-fast and sauce.",0.32142857142857145,0.0949367088607595,10.435,-0.397214924544096,245.10179199569393,0.023488432390579198
1089-134686-0000,soundtrack,15,raw,none,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick, peppered flower-fattened sauce.",0.17857142857142858,0.0379746835443038,10.435,-0.26660001971000846,229.40762499638367,0.021984439386332887
1089-134686-0000,soundtrack,15,wiener,wiener,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat button pieces to be ladled out, thick, peppered, flower-fastened sauce.",0.32142857142857145,0.0759493670886076,10.435,-0.3764568106049583,253.18704200617503,0.024263252707827025
1089-134686-0000,soundtrack,15,spectral_sub,spectral_subtraction,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick, peppered flower-fat and sauce.",0.17857142857142858,0.056962025316455694,10.435,-0.2721480961356844,224.59666700160597,0.021523398850177858
1089-134686-0000,soundtrack,15,adaptive,wiener,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat button pieces to be ladled out, thick, peppered, flower-fastened sauce.",0.32142857142857145,0.0759493670886076,10.435,-0.3764568106049583,234.2720000015106,0.022450598946000058
1089-134686-0000,soundtrack,20,raw,none,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick, peppered flower-fattened sauce.",0.17857142857142858,0.0379746835443038,10.435,-0.25321838329004687,243.58512499020435,0.02334308816389117
1089-134686-0000,soundtrack,20,wiener,wiener,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat button pieces to be ladled out in thick, peppered, flower-fat and sauce.",0.25,0.06962025316455696,10.435,-0.34896402273859295,219.49029099778272,0.021034048011287276
1089-134686-0000,soundtrack,20,spectral_sub,spectral_subtraction,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick, peppered flower-fat and sauce.",0.17857142857142858,0.056962025316455694,10.435,-0.27623658662750605,227.96620801091194,0.02184630646966094
1089-134686-0000,soundtrack,20,adaptive,wiener,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat button pieces to be ladled out in thick, peppered, flower-fat and sauce.",0.25,0.06962025316455696,10.435,-0.34896402273859295,247.318958005053,0.023700906373268132
